Season,TeamName,AdjTempo,AdjOE,AdjDE,AdjEM,seed
2016,Cal St. Bakersfield,67.6197,103.37,96.8714,6.49871,15
2016,Fresno St.,68.9375,107.084,100.385,6.69862,14
2016,Marquette,70.033,107.265,100.238,7.02679,NULL
2016,Chattanooga,66.1763,107.156,99.7384,7.41784,12
2016,Tennessee,68.8282,110.739,103.282,7.45703,NULL
2016,UC Santa Barbara,66.6704,107.069,99.3399,7.72877,NULL
2016,Iona,71.7927,110.602,102.768,7.8333,13
2016,Stanford,65.719,107.964,100.036,7.92768,NULL
2016,Oklahoma St.,63.9046,106.366,98.2077,8.15872,NULL
2016,Hofstra,69.2688,111.202,102.9,8.30224,NULL
2016,Temple,65.9852,106.619,98.2712,8.34785,10
2016,Stony Brook,66.9582,107.481,98.9433,8.53773,13
2016,Oakland,73.4646,115.936,107.369,8.56678,NULL
2016,James Madison,66.789,107.904,99.3324,8.57153,NULL
2016,Alabama,64.7681,105.609,96.9576,8.65171,NULL
2016,Arizona St.,67.8477,109.531,100.753,8.77813,NULL
2016,William & Mary,68.3011,113.14,104.251,8.88963,NULL
2016,Akron,67.5306,110.291,101.403,8.888,NULL
2016,Nebraska,67.0807,110.224,101.298,8.92586,NULL
2016,South Dakota St.,68.2819,110.826,101.245,9.58182,12
2016,LSU,72.2566,111.728,101.944,9.78315,NULL
2016,Northern Iowa,62.3968,108.298,98.2039,10.0945,11
2016,George Washington,65.896,112.685,102.02,10.6658,NULL
2016,Arkansas,69.627,110.55,99.8717,10.6782,NULL
2016,Georgia,67.0982,107.252,96.3067,10.9449,NULL
2016,Northwestern,63.5759,110.971,99.7238,11.2472,NULL
2016,Virginia Tech,69.4076,110.235,98.9151,11.3196,NULL
2016,Hawaii,70.5206,108.243,96.5071,11.736,13
2016,Tulsa,68.4348,111.352,99.564,11.788,11
2016,Georgia Tech,67.1515,112.551,100.025,12.5257,NULL
2016,Houston,66.2536,116.884,104.264,12.6198,NULL
2016,Arkansas Little Rock,63.2633,108.951,95.6244,13.3265,12
2016,Dayton,67.8498,106.934,93.5907,13.3434,7
2016,BYU,73.4091,112.358,98.8938,13.464,NULL
2016,South Carolina,70.2173,108.631,94.9517,13.6796,NULL
2016,Yale,65.9753,109.51,95.6837,13.8265,12
2016,Kansas St.,66.6497,108.814,94.9698,13.8438,NULL
2016,Clemson,63.6755,112.915,98.9417,13.9734,NULL
2016,Creighton,70.106,112.386,98.3178,14.0678,NULL
2016,Stephen F. Austin,67.4268,111.339,96.9336,14.405,14
2016,Michigan,65.9134,115.094,100.54,14.5538,11
2016,Texas Tech,65.9989,113.846,99.1212,14.7244,8
2016,USC,71.1914,113.901,99.116,14.7848,8
2016,Valparaiso,66.2795,107.747,92.3632,15.3837,NULL
2016,Syracuse,64.9033,111.357,95.507,15.8501,10
2016,Notre Dame,64.933,119.69,103.709,15.9813,6
2016,Florida,69.0396,109.425,93.4261,15.9988,NULL
2016,Pittsburgh,65.557,115.484,99.2827,16.2013,10
2016,VCU,69.4498,110.984,94.769,16.2152,10
2016,Wisconsin,63.2633,111.769,95.4038,16.3651,7
2016,Texas,65.1637,112.821,95.7146,17.1061,6
2016,Cincinnati,64.1147,110.035,92.8755,17.1593,9
2016,Seton Hall,69.4734,111.433,93.7641,17.6691,6
2016,Saint Mary's,61.4817,118.599,100.706,17.8932,NULL
2016,Connecticut,65.7403,111.651,92.899,18.752,9
2016,Gonzaga,67.1988,116.44,97.1644,19.2756,11
2016,California,68.0218,112.902,93.2625,19.6396,4
2016,Baylor,66.4547,118.756,98.8407,19.9152,5
2016,Wichita St.,65.8499,111.743,90.5918,21.1508,11
2016,Iowa,68.812,116.298,94.9421,21.3563,7
2016,Xavier,71.9214,117.096,95.3858,21.71,2
2016,Texas A&M,66.5488,114.159,92.3528,21.8057,3
2016,Arizona,68.3189,117.368,95.4851,21.8831,6
2016,SMU,65.7467,119.059,97.0181,22.0412,NULL
2016,Duke,67.5008,121.786,99.7328,22.0532,4
2016,Oregon,68.0532,119.63,96.8455,22.7847,1
2016,Indiana,67.7325,120.855,98.0589,22.7957,5
2016,Louisville,66.0679,113.035,88.7196,24.3155,NULL
2016,Purdue,67.5995,117,92.4061,24.5939,5
2016,West Virginia,69.3697,116.39,90.4754,25.9146,3
2016,Villanova,66.5578,118.299,91.552,26.7471,2
2016,North Carolina,71.0747,121.139,93.1009,28.0379,1
2016,Virginia,60.6947,120.224,91.1288,29.0952,1
2016,Michigan St.,66.3201,123.022,93.3408,29.6807,2
2015,Abilene Christian,63.5477,92.8823,113.168,-20.2857,NULL
2015,Air Force,61.3939,107.788,110.527,-2.73925,NULL
2015,Akron,63.3348,104.892,98.6939,6.1982,NULL
2015,Alabama,61.7411,110.461,98.9436,11.5173,NULL
2015,Alabama A&M,63.1659,94.5181,113.615,-19.0969,NULL
2015,Alabama St.,67.1804,97.2697,105.666,-8.39607,NULL
2015,Albany,60.7359,106.463,103.431,3.03231,14
2015,Alcorn St.,66.4766,92.3927,116.803,-24.4098,NULL
2015,American,56.5784,101.965,103.866,-1.90165,NULL
2015,Appalachian St.,65.0231,97.7043,107.682,-9.97801,NULL
2015,Arizona,65.5943,118.227,85.9123,32.3143,2
2015,Arizona St.,65.355,109.36,98.8215,10.5388,NULL
2015,Arkansas,69.1346,114.941,97.964,16.9767,5
2015,Arkansas Little Rock,63.9953,103.694,109.623,-5.92892,NULL
2015,Arkansas Pine Bluff,62.957,92.0172,108.883,-16.8655,NULL
2015,Arkansas St.,65.4435,95.5212,106.74,-11.2185,NULL
2015,Army,68.9217,99.6523,107.303,-7.65079,NULL
2015,Auburn,66.9431,105.429,102.807,2.62163,NULL
2015,Austin Peay,66.4067,93.9174,108.698,-14.7801,NULL
2015,Ball St.,63.3042,100.189,107.402,-7.21305,NULL
2015,Baylor,61.2742,117.192,93.7123,23.4796,3
2015,Belmont,66.5706,109.115,107.619,1.49515,15
2015,Bethune Cookman,60.0026,90.6353,109.419,-18.7841,NULL
2015,Binghamton,62.7613,93.45,109.914,-16.464,NULL
2015,Boise St.,62.8256,111.769,97.7869,13.9824,11
2015,Boston College,63.1031,107.308,101.877,5.43022,NULL
2015,Boston University,63.8835,105.87,112.282,-6.41182,NULL
2015,Bowling Green,63.3369,105.767,98.6136,7.1538,NULL
2015,Bradley,61.8744,93.1203,100.985,-7.8648,NULL
2015,Brown,67.1526,98.8719,107.323,-8.45149,NULL
2015,Bryant,62.8386,103.609,109.506,-5.89728,NULL
2015,Bucknell,63.8126,105.043,108.302,-3.25924,NULL
2015,Buffalo,68.4522,111.344,99.0045,12.339,12
2015,Butler,63.0408,110.554,90.9269,19.6267,6
2015,BYU,69.7923,119.356,101.562,17.7947,11
2015,Cal Poly,58.3416,102.584,101.124,1.46039,NULL
2015,Cal St. Bakersfield,60.2576,99.0589,105.72,-6.66143,NULL
2015,Cal St. Fullerton,65.4331,98.618,109.116,-10.4976,NULL
2015,Cal St. Northridge,64.5611,100.284,108.706,-8.4215,NULL
2015,California,65.0677,103.736,98.6052,5.13028,NULL
2015,Campbell,61.0193,96.958,109.234,-12.2762,NULL
2015,Canisius,62.4555,101.242,101.607,-0.36477,NULL
2015,Central Arkansas,68.7293,90.7169,118.091,-27.3742,NULL
2015,Central Connecticut,62.5406,92.4562,113.222,-20.7657,NULL
2015,Central Michigan,63.689,114.672,105.734,8.9381,NULL
2015,Charleston Southern,65.0356,106.371,109.167,-2.7963,NULL
2015,Charlotte,66.5278,109.503,107.399,2.10345,NULL
2015,Chattanooga,64.2755,105.044,104.994,0.0501567,NULL
2015,Chicago St.,62.4008,88.5696,107.016,-18.4465,NULL
2015,Cincinnati,59.2099,108.353,94.1045,14.2488,8
2015,Clemson,61.2864,103.846,96.268,7.5779,NULL
2015,Cleveland St.,60.2039,107.133,100.981,6.15127,NULL
2015,Coastal Carolina,63.6717,105.424,103.803,1.6211,16
2015,Colgate,60.3918,107.423,108.794,-1.37111,NULL
2015,College of Charleston,60.5047,95.7532,104.978,-9.2249,NULL
2015,Colorado,64.4626,106.96,99.1687,7.79176,NULL
2015,Colorado St.,66.1744,111.524,100.409,11.1147,NULL
2015,Columbia,59.952,107.071,106.989,0.0818252,NULL
2015,Connecticut,61.748,107.578,96.7617,10.8159,NULL
2015,Coppin St.,73.4698,98.6156,115.745,-17.1292,NULL
2015,Cornell,63.9697,96.2835,99.3203,-3.03684,NULL
2015,Creighton,61.8263,110.655,102.096,8.55903,NULL
2015,Dartmouth,62.6714,101.471,101.8,-0.32914,NULL
2015,Davidson,66.5178,120.481,103.662,16.8188,10
2015,Dayton,63.3147,108.983,95.0972,13.8856,11
2015,Delaware,65.0814,101.24,109.204,-7.96316,NULL
2015,Delaware St.,66.5475,102.117,109.721,-7.60409,NULL
2015,Denver,56.9662,105.454,110.364,-4.90941,NULL
2015,DePaul,66.6882,108.098,106.258,1.83996,NULL
2015,Detroit,67.1744,102.742,104.22,-1.47775,NULL
2015,Drake,58.7101,104.591,113.92,-9.32866,NULL
2015,Drexel,60.3756,98.8293,106.035,-7.20529,NULL
2015,Duke,65.6368,124.253,94.9453,29.3074,1
2015,Duquesne,67.0473,108.189,112.28,-4.09108,NULL
2015,East Carolina,60.9575,103.39,107.991,-4.60052,NULL
2015,East Tennessee St.,67.3759,102.701,107.097,-4.39596,NULL
2015,Eastern Illinois,61.9031,99.0563,104.79,-5.73359,NULL
2015,Eastern Kentucky,63.0159,105.241,101.528,3.71312,NULL
2015,Eastern Michigan,65.4789,101.383,98.1242,3.25862,NULL
2015,Eastern Washington,67.9604,112.165,109.197,2.96737,13
2015,Elon,67.72,98.005,105.241,-7.23625,NULL
2015,Evansville,64.9683,104.841,101.225,3.61585,NULL
2015,Fairfield,60.9906,94.7468,106.052,-11.3055,NULL
2015,Fairleigh Dickinson,67.1059,96.8848,112.012,-15.1273,NULL
2015,FIU,64.3012,95.6044,103.972,-8.36726,NULL
2015,Florida,62.523,106.976,91.4696,15.5061,NULL
2015,Florida A&M,65.065,84.902,116.605,-31.7025,NULL
2015,Florida Atlantic,63.5796,98.3493,108.433,-10.0835,NULL
2015,Florida Gulf Coast,63.7776,101.443,102.26,-0.816327,NULL
2015,Florida St.,65.6678,104.984,98.7229,6.26062,NULL
2015,Fordham,65.1687,101.529,104.868,-3.33906,NULL
2015,Fresno St.,64.6189,102.4,105.016,-2.61587,NULL
2015,Furman,62.1158,97.7529,110.99,-13.2374,NULL
2015,Gardner Webb,67.134,106.351,110.791,-4.44002,NULL
2015,George Mason,63.7867,102.51,105.316,-2.80614,NULL
2015,George Washington,61.2368,107.705,97.3321,10.3727,NULL
2015,Georgetown,63.7582,113.166,93.597,19.5694,4
2015,Georgia,63.6563,109.524,94.1302,15.3937,10
2015,Georgia Southern,63.1971,99.9726,98.4169,1.55568,NULL
2015,Georgia St.,62.5745,110.463,100.687,9.77537,14
2015,Georgia Tech,63.4182,103.034,95.6135,7.42044,NULL
2015,Gonzaga,64.2083,121.92,92.9958,28.9239,2
2015,Grambling St.,65.0944,78.4395,116.07,-37.6305,NULL
2015,Grand Canyon,63.7127,106.561,114.792,-8.23075,NULL
2015,Green Bay,64.4657,104.726,94.411,10.3149,NULL
2015,Hampton,68.6346,96.0398,104.551,-8.51136,16
2015,Hartford,62.7323,96.9534,106.684,-9.7304,NULL
2015,Harvard,61.137,103.686,94.9442,8.74154,13
2015,Hawaii,68.648,104.648,100.785,3.86361,NULL
2015,High Point,61.6757,108.085,106.669,1.41587,NULL
2015,Hofstra,68.2953,111.394,105.584,5.81,NULL
2015,Holy Cross,63.3823,100.693,107.394,-6.70081,NULL
2015,Houston,63.9115,100.997,104.549,-3.55141,NULL
2015,Houston Baptist,65.8772,101.05,114.82,-13.7701,NULL
2015,Howard,62.5646,93.3072,101.358,-8.05118,NULL
2015,Idaho,67.2396,107.105,112.662,-5.55697,NULL
2015,Idaho St.,63.1562,96.8754,110.911,-14.0353,NULL
2015,Illinois,64.487,107.955,95.4047,12.55,NULL
2015,Illinois Chicago,64.2484,100.573,110.355,-9.78155,NULL
2015,Illinois St.,64.4413,107.715,97.0982,10.6168,NULL
2015,Incarnate Word,67.3048,107.72,111.551,-3.83152,NULL
2015,Indiana,66.0482,119.285,105.478,13.8074,10
2015,Indiana St.,66.4631,101.953,103.095,-1.14287,NULL
2015,Iona,69.0971,113.177,107.07,6.10759,NULL
2015,Iowa,63.3054,113.359,95.1085,18.251,7
2015,Iowa St.,69.3108,120.166,97.135,23.031,3
2015,IPFW,63.9643,106.979,108.399,-1.42006,NULL
2015,IUPUI,63.0207,93.5063,103.317,-9.81105,NULL
2015,Jackson St.,62.9262,90.7948,104.328,-13.5332,NULL
2015,Jacksonville,63.5134,95.9931,115.413,-19.4203,NULL
2015,Jacksonville St.,62.8349,94.5041,108.225,-13.721,NULL
2015,James Madison,63.7554,104.401,107.311,-2.91041,NULL
2015,Kansas,66.6617,114.271,90.5293,23.7421,2
2015,Kansas St.,61.8172,106.458,97.5313,8.92703,NULL
2015,Kennesaw St.,64.897,93.3518,113.629,-20.2775,NULL
2015,Kent St.,61.1548,106.097,101.615,4.48171,NULL
2015,Kentucky,61.9696,121.27,83.8367,37.4333,1
2015,La Salle,63.8985,100.904,94.7291,6.17458,NULL
2015,Lafayette,64.3104,112.691,114.45,-1.75874,16
2015,Lamar,65.6542,99.7665,108.368,-8.60177,NULL
2015,Lehigh,65.9623,99.3363,102.343,-3.00674,NULL
2015,Liberty,65.6192,90.0734,109.414,-19.3403,NULL
2015,Lipscomb,67.425,100.383,111.401,-11.0178,NULL
2015,LIU Brooklyn,67.1481,96.6156,106.485,-9.86914,NULL
2015,Long Beach St.,64.8981,103.644,100.413,3.23011,NULL
2015,Longwood,66.1688,96.5662,110.893,-14.3271,NULL
2015,Louisiana Lafayette,69.5785,104.954,102.141,2.81265,NULL
2015,Louisiana Monroe,60.3985,97.1669,98.7168,-1.5499,NULL
2015,Louisiana Tech,66.8857,107.451,98.6495,8.80124,NULL
2015,Louisville,64.8006,108.601,88.176,20.4245,4
2015,Loyola Chicago,60.2417,104.855,102.219,2.63516,NULL
2015,Loyola Marymount,62.0502,102.766,110.655,-7.88895,NULL
2015,Loyola MD,62.4501,92.6596,105.912,-13.2524,NULL
2015,LSU,69.0966,108.743,94.7996,13.9432,9
2015,Maine,65.6827,93.2712,115.228,-21.9563,NULL
2015,Manhattan,67.2455,101.932,101.19,0.742583,16
2015,Marist,64.7838,94.0451,107.043,-12.9978,NULL
2015,Marquette,63.4573,104.835,98.0224,6.81311,NULL
2015,Marshall,69.6104,95.8042,103.744,-7.93991,NULL
2015,Maryland,63.7514,111.125,94.9328,16.1924,4
2015,Maryland Eastern Shore,63.9745,104.189,107.796,-3.60762,NULL
2015,Massachusetts,66.7777,106.025,101.764,4.2611,NULL
2015,McNeese St.,62.5756,100.356,111.369,-11.0122,NULL
2015,Memphis,66.0094,105.207,97.3594,7.84814,NULL
2015,Mercer,59.6931,104.217,105.398,-1.18094,NULL
2015,Miami FL,61.7649,112.412,98.0858,14.3267,NULL
2015,Miami OH,64.3734,102.239,105.999,-3.76067,NULL
2015,Michigan,59.4798,109.674,100.11,9.56413,NULL
2015,Michigan St.,62.8407,115.973,95.052,20.9213,7
2015,Middle Tennessee,60.8621,101.752,100.356,1.39603,NULL
2015,Milwaukee,64.1696,102.632,106.533,-3.90139,NULL
2015,Minnesota,66.9992,112.284,99.2984,12.9859,NULL
2015,Mississippi,65.6482,114.568,100.141,14.4267,11
2015,Mississippi St.,63.5384,100.251,99.5001,0.750636,NULL
2015,Mississippi Valley St.,69.8472,91.1525,116.817,-25.6643,NULL
2015,Missouri,61.7204,101.676,103.581,-1.90517,NULL
2015,Missouri St.,61.1807,98.3369,106.257,-7.92044,NULL
2015,Monmouth,63.3556,100.106,101.801,-1.69471,NULL
2015,Montana,61.5813,105.112,104.969,0.142913,NULL
2015,Montana St.,65.0542,95.0831,110.439,-15.3558,NULL
2015,Morehead St.,64.7565,103.308,102.88,0.427552,NULL
2015,Morgan St.,64.1664,93.6737,112.723,-19.0489,NULL
2015,Mount St. Mary's,62.1327,97.9632,103.032,-5.06857,NULL
2015,Murray St.,66.1725,115.056,105.238,9.81808,NULL
2015,Navy,60.7513,98.288,107.461,-9.17307,NULL
2015,Nebraska,63.0933,99.1525,94.5183,4.63417,NULL
2015,Nebraska Omaha,73.1906,102.292,110.277,-7.98521,NULL
2015,Nevada,63.4332,97.4717,105.725,-8.25294,NULL
2015,New Hampshire,63.5296,99.9302,101.684,-1.75367,NULL
2015,New Mexico,61.7894,101.279,98.1807,3.09797,NULL
2015,New Mexico St.,62.9742,106.825,99.8197,7.0055,15
2015,New Orleans,67.3632,96.7589,109.525,-12.7662,NULL
2015,Niagara,64.4632,99.1386,110.834,-11.6954,NULL
2015,Nicholls St.,65.8095,89.788,107.659,-17.8708,NULL
2015,NJIT,65.3659,103.674,105.002,-1.32776,NULL
2015,Norfolk St.,64.3595,104.275,106.569,-2.2937,NULL
2015,North Carolina,69.0232,117.921,94.1249,23.7959,4
2015,North Carolina A&T,61.335,92.9156,112.398,-19.4826,NULL
2015,North Carolina Central,59.1179,103.489,97.9195,5.56944,NULL
2015,North Carolina St.,63.8463,114.001,98.6377,15.3629,8
2015,North Dakota,67.3452,96.2232,110.37,-14.1465,NULL
2015,North Dakota St.,60.2617,102.68,102.079,0.601364,15
2015,North Florida,66.7256,108.032,105.12,2.91181,16
2015,North Texas,65.2216,98.0902,104.478,-6.38795,NULL
2015,Northeastern,63.0556,107.892,103.071,4.82045,14
2015,Northern Arizona,63.8483,101.844,104.11,-2.2664,NULL
2015,Northern Colorado,62.9425,109.796,117.49,-7.69403,NULL
2015,Northern Illinois,62.2751,102.503,103.311,-0.807691,NULL
2015,Northern Iowa,58.014,115.17,94.2192,20.9503,5
2015,Northern Kentucky,63.3112,103.748,110.228,-6.48037,NULL
2015,Northwestern,59.4897,107.398,102.749,4.64955,NULL
2015,Northwestern St.,72.7506,112.689,116.037,-3.3489,NULL
2015,Notre Dame,63.2851,124.623,100.552,24.0703,3
2015,Oakland,65.5404,110.848,110.127,0.721479,NULL
2015,Ohio,66.2235,102.838,107.892,-5.05422,NULL
2015,Ohio St.,65.1703,115.312,94.3058,21.0066,10
2015,Oklahoma,66.9861,111.785,87.6854,24.1001,3
2015,Oklahoma St.,62.7105,111.825,95.6458,16.1789,9
2015,Old Dominion,59.4953,107.263,96.5014,10.7613,NULL
2015,Oral Roberts,64.6098,104.309,108.178,-3.86926,NULL
2015,Oregon,66.1195,114.457,101.273,13.1844,8
2015,Oregon St.,60.2928,99.5604,93.7175,5.84295,NULL
2015,Pacific,61.2,103.048,108.465,-5.41747,NULL
2015,Penn,62.9816,97.1946,107.733,-10.5384,NULL
2015,Penn St.,65.0904,104.853,96.7683,8.08432,NULL
2015,Pepperdine,63.0775,101.591,95.5138,6.07719,NULL
2015,Pittsburgh,60.0734,113.968,104.945,9.02301,NULL
2015,Portland,63.9813,109.238,104.41,4.82735,NULL
2015,Portland St.,65.6024,102.315,110.352,-8.03731,NULL
2015,Prairie View A&M,68.3221,97.0073,108.888,-11.8807,NULL
2015,Presbyterian,61.7539,95.7218,114.455,-18.733,NULL
2015,Princeton,64.307,106.999,106.429,0.570377,NULL
2015,Providence,64.8656,112.954,95.3871,17.5673,6
2015,Purdue,63.9932,110.824,96.8436,13.9802,9
2015,Quinnipiac,66.1126,102.332,103.75,-1.4188,NULL
2015,Radford,63.7122,105.559,107.822,-2.26312,NULL
2015,Rhode Island,65.0454,103.808,91.8899,11.9184,NULL
2015,Rice,61.7097,101.581,104.985,-3.40466,NULL
2015,Richmond,60.8358,108.48,96.2354,12.245,NULL
2015,Rider,63.8308,100.709,101.004,-0.295372,NULL
2015,Robert Morris,65.0415,102.327,103.869,-1.54229,16
2015,Rutgers,64.6432,98.2165,100.685,-2.46838,NULL
2015,Sacramento St.,61.5906,107.717,110.735,-3.01783,NULL
2015,Sacred Heart,68.2226,102.906,109.132,-6.22592,NULL
2015,Saint Joseph's,63.0593,99.8992,99.4344,0.464738,NULL
2015,Saint Louis,62.6244,95.4758,105.323,-9.84705,NULL
2015,Saint Mary's,62.1076,111.277,99.4001,11.877,NULL
2015,Saint Peter's,59.9205,99.3685,101.391,-2.02252,NULL
2015,Sam Houston St.,64.5117,102.39,95.1765,7.21341,NULL
2015,Samford,65.9157,101.424,112.219,-10.7955,NULL
2015,San Diego,62.7033,103.924,97.0372,6.88671,NULL
2015,San Diego St.,59.9465,104.401,88.1829,16.2186,8
2015,San Francisco,65.3331,105.622,102.693,2.92878,NULL
2015,San Jose St.,63.5826,86.0965,110.292,-24.1955,NULL
2015,Santa Clara,60.8569,105.705,107.06,-1.35493,NULL
2015,Savannah St.,64.2354,86.8486,106.666,-19.8171,NULL
2015,Seattle,61.3811,98.0797,106.438,-8.35836,NULL
2015,Seton Hall,65.4902,108.785,100.757,8.02713,NULL
2015,Siena,65.8118,104.965,113.654,-8.6899,NULL
2015,SIU Edwardsville,66.1565,96.981,104.557,-7.57633,NULL
2015,SMU,62.8424,113.524,95.4867,18.0372,6
2015,South Alabama,68.3882,100.42,112.009,-11.589,NULL
2015,South Carolina,63.8852,105.157,93.568,11.589,NULL
2015,South Carolina St.,63.8117,89.9186,108.664,-18.7451,NULL
2015,South Dakota,64.9945,102.817,107.593,-4.77646,NULL
2015,South Dakota St.,65.4889,107.222,101.331,5.89143,NULL
2015,South Florida,63.3948,98.9278,107.619,-8.69086,NULL
2015,Southeast Missouri St.,65.4427,102.06,108.119,-6.05914,NULL
2015,Southeastern Louisiana,65.9167,95.6637,108.139,-12.4753,NULL
2015,Southern,64.4297,93.5629,102.659,-9.09614,NULL
2015,Southern Illinois,62.011,98.0834,103.432,-5.34901,NULL
2015,Southern Miss,61.688,96.8595,110.582,-13.7221,NULL
2015,Southern Utah,67.2456,98.1139,111.506,-13.3923,NULL
2015,St. Bonaventure,64.1737,104.901,99.4965,5.40415,NULL
2015,St. Francis NY,63.8179,102.763,102.325,0.437679,NULL
2015,St. Francis PA,62.444,98.9961,103.597,-4.60127,NULL
2015,St. John's,66.1943,110.125,95.8018,14.3233,9
2015,Stanford,64.4446,113.395,99.4712,13.9238,NULL
2015,Stephen F. Austin,65.2365,114.494,100.484,14.0106,12
2015,Stetson,65.5448,96.3548,115.643,-19.2884,NULL
2015,Stony Brook,63.5833,102.277,98.9634,3.31381,NULL
2015,Syracuse,65.5462,106.237,93.8038,12.4333,NULL
2015,TCU,63.303,108.624,95.5925,13.0316,NULL
2015,Temple,64.9747,103.632,92.9947,10.6372,NULL
2015,Tennessee,60.192,109.031,101.696,7.33439,NULL
2015,Tennessee Martin,61.154,108.111,108.946,-0.83491,NULL
2015,Tennessee St.,63.3016,88.8309,108.23,-19.3992,NULL
2015,Tennessee Tech,65.966,103.594,110.849,-7.25578,NULL
2015,Texas,61.7245,112.877,92.759,20.1184,11
2015,Texas A&M,63.2653,108.617,95.3823,13.2347,NULL
2015,Texas A&M Corpus Chris,62.1247,99.645,104.97,-5.32475,NULL
2015,Texas Pan American,63.6664,92.8731,112.074,-19.2012,NULL
2015,Texas Southern,62.9114,103.049,106.918,-3.8688,15
2015,Texas St.,61.0017,93.0694,98.6319,-5.56251,NULL
2015,Texas Tech,61.2571,102.111,100.376,1.73539,NULL
2015,The Citadel,58.3108,102.652,121.308,-18.6564,NULL
2015,Toledo,66.2619,112.949,105.205,7.74376,NULL
2015,Towson,60.0338,100.488,108.908,-8.41954,NULL
2015,Troy,64.4299,99.1913,109.269,-10.0776,NULL
2015,Tulane,62.7277,99.4835,103.583,-4.09929,NULL
2015,Tulsa,63.4155,103.022,93.6653,9.35714,NULL
2015,UAB,64.4025,104.585,101.758,2.82779,14
2015,UC Davis,62.7416,111.833,105.484,6.34879,NULL
2015,UC Irvine,63.3775,105.818,98.9592,6.85898,13
2015,UC Riverside,65.0455,98.1155,102.254,-4.13859,NULL
2015,UC Santa Barbara,62.0098,108.363,101.907,6.45597,NULL
2015,UCF,63.7031,102.33,111.6,-9.2698,NULL
2015,UCLA,65.4935,112.266,98.1315,14.1346,11
2015,UMass Lowell,63.4906,93.7233,106.258,-12.5345,NULL
2015,UMBC,64.026,88.7564,109.544,-20.7875,NULL
2015,UMKC,63.3387,97.4471,107.443,-9.99542,NULL
2015,UNC Asheville,67.5716,101.639,108.299,-6.65962,NULL
2015,UNC Greensboro,65.4099,99.2537,109.024,-9.77019,NULL
2015,UNC Wilmington,67.0247,100.723,101.312,-0.589734,NULL
2015,UNLV,64.8677,107.531,101.201,6.33005,NULL
2015,USC,67.83,100.915,99.6123,1.30229,NULL
2015,USC Upstate,62.8962,104.275,104.191,0.0844478,NULL
2015,UT Arlington,69.3631,102.816,105.533,-2.71755,NULL
2015,Utah,60.3923,116.433,89.5299,26.9035,5
2015,Utah St.,63.1771,107.09,102.58,4.51037,NULL
2015,Utah Valley,61.5939,92.2458,108.64,-16.394,NULL
2015,UTEP,64.2975,106.236,99.0688,7.16747,NULL
2015,UTSA,65.6837,105.989,109.522,-3.53274,NULL
2015,Valparaiso,62.1996,106.629,95.6594,10.9697,13
2015,Vanderbilt,62.5421,114.282,100.212,14.0696,NULL
2015,VCU,66.5049,110.62,94.1043,16.5157,7
2015,Vermont,63.1533,102.546,98.3657,4.18026,NULL
2015,Villanova,63.8347,122.473,91.5163,30.9562,1
2015,Virginia,57.5332,115.318,84.4292,30.8885,2
2015,Virginia Tech,63.3644,105.579,106.752,-1.17262,NULL
2015,VMI,76.2801,97.9111,108.705,-10.794,NULL
2015,Wagner,66.9195,98.3557,110.915,-12.5591,NULL
2015,Wake Forest,67.7679,105.9,101.348,4.55208,NULL
2015,Washington,65.0272,108.221,103.299,4.92268,NULL
2015,Washington St.,66.9109,108.587,110.284,-1.69761,NULL
2015,Weber St.,62.4999,99.3117,107.914,-8.60275,NULL
2015,West Virginia,67.9793,113.252,94.4993,18.7531,5
2015,Western Carolina,65.4704,101.367,107.091,-5.72387,NULL
2015,Western Illinois,66.3919,90.8941,107.952,-17.058,NULL
2015,Western Kentucky,66.0788,104.504,102.137,2.36681,NULL
2015,Western Michigan,64.2877,108.808,106.014,2.79382,NULL
2015,Wichita St.,61.4547,114.962,93.3065,21.6555,7
2015,William & Mary,63.6177,113.211,108.167,5.04481,NULL
2015,Winthrop,65.5993,103.897,105.372,-1.47584,NULL
2015,Wisconsin,58.0767,126.815,93.2904,33.5251,1
2015,Wofford,60.5424,104.909,98.5115,6.39782,12
2015,Wright St.,62.8111,98.4787,105.08,-6.60127,NULL
2015,Wyoming,58.648,104.478,98.0741,6.40364,12
2015,Xavier,65.1714,115.283,96.6313,18.6517,6
2015,Yale,61.6636,106.907,98.2132,8.69421,NULL
2015,Youngstown St.,66.7636,105.463,114.481,-9.01827,NULL
2014,Abilene Christian,63.4665,93.5279,116.88,-23.3517,NULL
2014,Air Force,63.8216,99.1735,106.144,-6.97045,NULL
2014,Akron,64.1515,103.594,100.978,2.61676,NULL
2014,Alabama,62.2287,107.166,98.9688,8.19753,NULL
2014,Alabama A&M,64.5204,91.6936,105.203,-13.5089,NULL
2014,Alabama St.,66.0917,97.8683,110.29,-12.4215,NULL
2014,Albany,61.7185,102.179,103.893,-1.71363,16
2014,Alcorn St.,62.2274,93.0265,109.183,-16.1564,NULL
2014,American,59.8927,103.925,98.0491,5.87548,15
2014,Appalachian St.,64.8908,91.4959,110.304,-18.808,NULL
2014,Arizona,63.1175,115.193,84.7964,30.3964,1
2014,Arizona St.,67.6129,110.175,94.7808,15.3941,10
2014,Arkansas,70.6916,110.796,97.0238,13.772,NULL
2014,Arkansas Little Rock,66.5239,100.67,105.388,-4.71822,NULL
2014,Arkansas Pine Bluff,65.2039,91.4463,108.132,-16.6853,NULL
